,class,argtype,text,argtypetext 
7616,0,," mohamed ahmed attia , the chairman of the supreme judicial committee that supervised the elections , explained its significance as being `` the first real referendum in egypt 's history , we had an unprecedented turnout because after jan.people started to feel that their vote would matter . ''
",
7617,0,," because egypt has historically been at the center of the arab world success in egypt will be vital to show that a stable arab democracy can be created .
",
7618,0,," the economic , social , and political history of the region show there are many obstacles to establishing stable democracies in the middle east .
",
7619,0,," many in the west fear that islam is among these barriers , with claims that islamist parties like the muslim brotherhood in egypt and ennahda in tunisia will turn their countries into theocracies like iran .
",
7620,0,," however , there are majority-muslim states with islamist parties that have succeeded in creating stable democracies , including turkey and indonesia .
",
7621,0,," both countries are good case studies that disprove the widespread notion that islam is incompatible with democracy .
",
7622,0,," turkey is most often cited as a good example for the arab spring to follow .
",
7623,0,," the election of the akp has shown that an islamic party can also uphold democracy , so providing a good example for the powerful muslim brotherhood in the arab world .
",
7624,0,," elections are free and fair and the press is relatively free .
",
7625,0,," the prime minister recep tayyip erdogan has faced down coup threats from the military , again something that may well be necessary given the large role the military has had in the previous regimes .
",
7626,0,," turkey 's economy is growing briskly and turkey is following a foreign policy of reaching out to everybody and is touting itself as a model for arab countries to follow .
",
7627,0,," in indonesia inthere was a revolution that ousted president suharto who had like mubarak been in power for thirty years .
",
7628,0,," this revolution progressed in a very similar way to the ongoing revolution in egypt -- in both countries the protesters were middle class and young , the president went relatively peacefully and the military helped during the transition .
",
7629,0,," indonesia is now the largest muslim democracy in the world and while there are islamist parties in parliament their support is now below% .
",
7630,0,," indonesia can therefore provide a road map for moving from an interim government with the military in control to a fully functioning and successful democracy .
",
7631,1,,"nafta- north american free trade agreement- was implemented inby canada, the united states, and mexico.
",
7632,1,," the agreement eliminated tariffs and quantity restrictions for imports and exports between the three countries1.
",
7633,1,," almost twenty years later, the success of nafta is hotly debated.
",
7634,1,," while trade between the three countries has increased, particular industries in each nation have been hurt by shifts in production.
",
7635,1,," the debate focuses largely on mexico and the united states, where it is unclear whether the benefits of cheaper products have outweighed job replacement.
",
7636,1,," in this debate, it is important to consider that there are many economic indicators that may claim to evaluate the success of nafta- income inequality, unemployment, gdp growth, trade deficits, etc. furthermore, nafta does not exist in a bubble- north america has been heavily influenced by social changes, technological advances, cross-continental relations, and many other factors which may influence the economy.
",
7637,0,," therefore, debaters should hesitate to assume particular changes are the direct result of nafta.
",
7638,0,,"canada already benefited from having the world 's biggest market next door and under nafta this benefit is expanded immensely .
",
7639,0,," under nafta , betweenand, canada 's economy grew at 3.6 % annually , and employment has risen1 .
",
7640,0,," nafta has also help equalize agricultural flows between the us and canada .
",
7641,0,," nafta has given canada an advantage in the us , the world 's biggest market , as well as zero-tariff access to a wide variety of american products2 .
",
7642,0,," 1 lee hudson teslik , `` nafta 's economic impact , '' council on foreign relations , july,.
",
7643,0,," 2 george myles and matthe cahoon , `` canada and nafta : a 10-year measure of success , '' bnet , january.
",
7644,0,," the increase in low-cost mexican goods has benefitted us consumers1 , thereby improving the standard of living for working americans .
",
7645,0,," us exports have increased by $billion2 , thereby bolstering manufacturing .
",
7646,0,," while some jobs have been lost due to nafta , these have been primarily low-skill jobs ; reducing the number of low-skill jobs in the economy allows the us to concentrate on more profitable , white-collar jobs .
",
7647,0,," and even these low skilled workers benefit from having to pay less for their goods .
",
7648,0,," 1 marla dickerson , `` nafta has had its tradeoffs for the u.s. : consumers and global companies benefitted , but critics see pitfalls , '' los angeles times , march,.
",
7649,0,," 2 robert scott , carlos salas , bruce campbell , `` revisiting nafta : still not good for north america 's workers , '' economic policy institute , september.
",
7650,0,," trade liberalization has caused social upheaval that created greater demand for genuine democracy within mexico1 .
",
7651,0,," the election ofis considered to be the first free election in the modern history of mexico2 .
",
7652,0,," in, the first opposition president , not a member of the institutional revolution party , sincewas elected3 .
",
7653,0,," many scholars credit the liberalized economic environment fostered by nafta for this political development towards a genuine democracy4 .
",
7654,0,," 1kevin kelley , `` good nafta ?
",
7655,0,," , '' utne : the best of the alternative press .
",
7656,0,," 2renee g. scherlen , `` lessons to build on : themexican presidential election , '' journal of interamerican studies and world affairs .
",
7657,0,," 3sam dillon , `` mexico 's ousted party tries to regroup after stunning defeat , '' new york times , july,.
",
7658,0,," 4 geri smith and cristina lindblad , `` mexico : was nafta worth it : a tale of what free trade can and can not do , '' business week , december,.
",
7659,0,," by expanding their free trade regions to the entire continent , canada , the us , and mexico have demonstrated the plausibility of greater international cooperation .
",
7660,0,," although nafta is not on the scale of the eu , it similarly demonstrates the ability of nations to work together for mutual benefit , thereby increasing international cooperation .
",
7661,0,," nafta helps create a secure north american continent where none of the states need be worried about the other members in much the same way as the european union does in europe .
",
7662,0,," competition and potentially wars are prevented through greater trade integration as is shown by european integration since the second world war .
",
7663,1,,"the united states congress passed the ""secure fence act of 2006"" which authorized the creation of several separation barriers at the mexican-american border and the installation of a virtual fence consisting of surveillance cameras, sensors, and other equipment to cover those parts of the border that do not have a physical wall.
",
7664,0,," the debate is highly related to the american debate on immigration, and controversies about the fence center on its efficacy, costs, symbolic value, and more.
",
7665,0,,"a fence would help defend the economy of the united states during difficult times by protecting american jobs .
",
7666,0,," it is a popular misconception that immigrants only do the types of jobs that native-born americans will not take .
",
7667,0,," many professions encompassing construction , grounds-maintenance , housekeeping , and janitorial services actually have the majority of jobs performed by native-born americans .1 furthermore , illegal immigrants constitute a tremendous drain on various public benefits .
",
7668,0,," these include medical treatment , because no one who is seriously injured or sick can be turned away from the emergency room as a result of a law called emtala  municipal services like fire and police protection , food stamps , and education in public schools .
",
7669,0,," every dollar that gets spent on illegal immigrants is a dollar that could have been spent on law-abiding american citizens , who need all the help they can get during these difficult times .
",
7670,0,," 1 camarota , steven and jensenius , karen .
",
7671,0,," `` jobs americans wo n't do ? ''
",
7672,0,," 2jordan , miriam .
",
7673,0,," `` illegal immigration enters the health-care debate . ''
",
7674,0,," ironically , even mexico recognizes this when it attempts to increase border enforcement along its own southern border with guatemala1 ,2 .
",
7675,0,," if those policies are lawfully set by the people and legislature , then regardless of how efficacious a particular tool is , it is justified .
",
7676,0,," it is clear that the fence is wildly popular -- well over half of the united states supports it3 , and many individuals are so adamant about increasing border security that they are willing to make donations for these purposes4 .
",
7677,0,," the social contract of the united states means that the government is democratically elected and therefore accountable to its people .
",
7678,0,," if they want to focus on securing the borders instead of providing more extensive welfare programs or reforming education or anything else they could be spending money on , that is their prerogative .
",
7679,0,," mexican violence between drug cartels frequently spills over and threatens the lives and peace-of-mind of americans as well .
",
7680,0,," the council on foreign relations has said that mexico 's levels of violence and lawlessness over the past few years exceed even those in iraq or afghanistan .1 that has forced a costly increased police presence in border areas , and even that often proves insufficient to quell the killings .
",
7681,0,," but even if the violent common criminals were somehow suppressed because of stepped up actions by the mexican government , an easily penetrated border presents a national security threat .
",
7682,0,," the fbi has warned that it is likely that al qaeda operatives and other terrorist groups will use the porous mexican border as a means of infiltrating the country and launching deadly plots against american citizens in future .
",
7683,0,," to prevent the carrying out of attacks , america needs secure borders .
",
7684,0,," 1 mcgreal , chris .
",
7685,0,," `` the battle of the us-mexico frontier . ''
",
7686,0,," illegal immigrants are openly flaunting the law , and permitting them to enter the country in this way demeans the hard-working individuals who immigrated legally .
",
7687,0,," if people become angrier about illegal immigrants because more of them are coming in without a fence , this may also lead to the negative outcome of poorer treatment of latinos who live and work legally in the united states .
",
7688,0,," if there were no or very few illegal immigrants , there would be much less tension in communities since everyone would know that all the inhabitants had come there legally .
",
7689,0,," the secure fence act ofauthorized the construction of at least two layers of reinforced fencing in high-crossing and high-risk sections along the border .
",
7690,0,," this includes around the border town of tecate , calif. , and a huge expanse stretching from calexico , calif. , to douglas , ariz. , which is virtually the entire length of arizona 's border with mexico .
",
7691,0,," another section would stretch over most of the southern border of new mexico .
",
7692,0,," an additional section will wind through texas , from del rio to eagle pass , and from laredo to brownsville .
",
7693,0,," this would not only be a fence but will include technology to secure `` operational control '' of the border by using unmanned aerial vehicles , ground-based sensors , radar , satellites and cameras .1 1weisman , jonathan .
",
7694,0,," `` with senate vote , congress passes border fence bill . ''
",
7695,1,,"the security council is the key organ of the united nations with primary responsibility for maintaining international peace and security.
",
7696,1,," it has the power to establish peacekeeping missions, impose international sanctions, and can authorise military action against a sovereign state.
",
7697,1,," currently it consist of fifteen members, five of them (uk, usa, france, russia and china) are permanent members that hold a special veto power over all non-procedural decisions in the council.
",
7698,1,," the other ten are elected for two-year terms.
",
7699,1,," directly after world warthe security council had eleven members; after the amendment of the un charter inthe number of non-permanent members was increased from six to ten but no other substantial changes were made.
",
7700,1,," since the first reform in the sixties no other reforms have been made, although the world today has changed drastically from the world just after second world war.
",
7701,1,,"the question of equitable representation in the security council has been on the general assembly agenda since 1979, when a number of mostly developing countries raised the issue of under-representation of developing and non-aligned countries in the security council.
",
7702,1,," although the topic of the reform of the security council was opened already in the late seventies there was no extensive debate until the 1990s.
",
7703,1,," the 1980s were still an era marked by antagonism between east and west and due to the large economic problems of developing countries their influence and that of the non-aligned movement decreased.
",
7704,1,," at that time there was no general support for major reform, since all the permanent members, except for china, opposed any expansion vigorously.
",
7705,1,,"while the 1980s were perhaps still an inconvenient time for the discussion, the atmosphere dramatically changed in the nineties.
",
7706,1,," the security council has become much more active after the end of the cold war and has therefore attracted more attention and consequently also criticism.
",
7707,1,," today it seems to be universally acknowledged that some sort of reform is needed and urgent but there is no consensus on what this reform should look like.
",
7708,1,," there are several models debated, some of them propose expansion only in the non-permanent category, others a third category of members that would have longer terms but no veto power.
",
7709,1,," the most supported models envisage increases in both the permanent and non-permanent categories.
",
7710,1,," one of them is the so-called razali proposal that addspermanent (germany, japan, one from africa, one from asia, one from latin america) andnon-permanent seats (one for asia, latin america, africa and eastern europe) to the existing council, increasing the total number of members to 24.
",
7711,1,," this proposal enjoys the widest support, yet it has not gained the sufficient number of votes required by the un charter (two-thirds of un members, including all five permanent members are needed for any charter amendments).
",
7712,1,," the arguments below discuss the pros and cons of a plan to expand membership in both permanent and non-permanent categories.
",
7713,1,,"furthermore due to the increased activity of the eu in foreign policy areas, the question has arisen, triggering new debates, whether the eu should get a permanent seat on the unsc, replacing france and the uk who would lose their permanent seats.
",
7714,0,," the possible changes in the un security council and the eventual consequences of them are object of the current debate.
",
7715,0,,"the current security council does n't reflect the economic reality of the 21st century .
",
7716,0,," france and great britain have clearly lost their position among the most powerful nations and their role was long ago taken over by germany and japan .
",
7717,0,," they are the 3rd and 4th world economies .
",
7718,0,," furthermore these two countries are the second and third largest contributors to the un budget and deserve a permanent seat in the council .
",
7719,0,," moreover , as permanent members pay an extra share for their seat , japan and germany 's contributions would bring considerable amounts to the un budget -- `` the three largest contributors to the united nations , the us , 22.000 % of the un budget , japan , 12.530 % , and germany , 8.018 % , thus together finance some% of the entire un budget . ''
",
7720,0,,"  meanwhile brazil and india have emerged as major economies and stable democracies over the past decade , and deserve recognition for their global importance .
",
7721,0,," at the moment many countries are not heard in the council and some states may never gain a chance of being elected to the security council .
",
7722,0,," this leaves billions of the world 's population without representation in the world 's highest body .
",
7723,0,," how can india with over a sixth of the world 's population be left out ?
",
7724,0,," security council expansion would make the un much more democratic as there would be more participants representing more of the people of the world present in closed meetings and informal consultations .
",
7725,0,," expansion would increase the transparency and therefore the accountability of the council -- something that even countries sometimes considered to be against democracy believe is necessary `` he , seyed mohammad ali mottaghi nejad , said iran believed that the links between the issues comprised the `` basic objective '' of a comprehensive reform towards a council that was more democratic , inclusive , equitably representative , transparent , effective and accountable .
",
7726,0,," ``  inthere were onlyun members , so eleven council members were adequately representing all voices .
",
7727,0,," today the un membership has risen to almost four times the number of the original one , yet there are only fifteen voices in the council .
",
7728,0,," this means that there are many countries who do not have anyone on the security council that has similar priorities to them , their views may well be unrepresented .
",
7729,0,," there is a growing imbalance between developing and developed countries representation in the council .
",
7730,0,," four out of five permanent members are industrialized and four out of five are `` european '' .
",
7731,0,," the four-fifths of humankind that live in developing countries have only one spokesman among the permanent five .
",
7732,0,," giving africa , asia and latin america a permanent seat is a step forward in north-south balance -- `` currently , four out of five veto-bearing members are industrialized countries and the fifth , china , is rapidly approaching industrialized status .
",
7733,0,," many in the rest of the world seethe at their exclusion from this elite group .
",
7734,0,," africa , latin america , and the islamic world , for example , have no permanent voice on the council .
",
7735,0,," without a voice , it is understandable why many countries are unwilling to send troops or aid whenever the security council demands it .
",
7736,0,," this imbalance , highlighted by the iraq war , has made security council reform a hot topic of debate . ''
",
7737,0,,"  the eu is one of the world 's largest trade blocs , has the world 's largest gdp , and represents almost half a billion people .
",
7738,0,," a permanent seat for the eu would reflect those new power dimensions .
",
7739,0,," the permanent seats for france and the uk are based on the fact that they were among the great powers and victors of world war ii .
",
7740,0,," however , the global balance of powers has shifted significantly since then : france and the uk have declined and at the same time , the eu has emerged as a major player in the international arena .
",
7741,1,,"on the 30th june 2012, egypt welcomed its first democratically elected government and first elected president; mohamed morsi.
",
7742,1,," their election was the result of months of protest against the previous president hosni mubarak, who had ruled over the country for the past thirty years.
",
7743,1,," there was a great sense of optimism in both the domestic and international community for the first democratically elected president and parliament.
",
7744,1,," it was expected that they would reverse the economic and democratic injustice which egypt had suffered in recent years.
",
7745,1,," this was not to be the case, however.
",
7746,1,," several policies and actions taken by morsi were poorly received by many in egypt.
",
7747,1,," when mohamed morsi announced in novemberthat he was enacting a declaration which made him immune from judicial interference.
",
7748,1,," this was perceived by many to be a return to dictatorship, which led to widespread protests.
",
7749,1,," both anti and pro morsi supporters took to the street and the egyptian army gave the presidenthours to resolve the crisis.
",
7750,1,," when morsi failed to do so, he was ousted from power on the 3rd july 2013.
",
7751,1,," an interim government was put in place with the support of the army.
",
7752,1,,"this action received a mixed response, some welcomed it stating that morsi was undermining democratic institutions.
",
7753,1,," others were less enthusiastic, however, pointing to morsi’s elected position and the authoritarian way in which the army acted.
",
7754,0,,"  separation of powers is a key democratic principle which morsi undermined with the novemberdeclaration .
",
7755,0,," the underlying idea of the separation of powers is that one branch of government should not have undue power over any other .
",
7756,0,," that is why there are a number of checks and balances set out which allows each branch to constrain the actions of the others to prevent them acting illegally .
",
7757,0,," morsi 's declaration that he would remove the checks and balances which the judiciary held over the presidency violated this principle .
",
7758,0,," this led many to fear that morsi was returning the country to a dictatorship where he could force through the muslim brotherhood 's agenda , undoing the work of the arab spring .
",
7759,0,," the army 's intercession was welcomed by many as maintaining democracy .
",
7760,0,," the official line of argument for the egyptian army 's intervention was that morsi 's administration was failing to grasp control of a worsening situation .
",
7761,0,," the response to morsi 's judicial immunity had been largely negative , with tens of thousands taking to the streets to protest .
",
7762,0,," soon after , pro-morsi protestors began their own protests .
",
7763,0,," muslim brotherhood supporters were called to defend the palace and the resulting clashes left ten dead .
",
7764,0,," on the 1st julymillions of protestors gathered in tahrir square , as well as in alexandria , port said and suez and the egyptian army stated it would intervene if the government did not ` meet the demands of the people ' by restructuring the government to appease protestors .
",
7765,0,," the protestors did not disperse , and there were several ministers who resigned from government .
",
7766,0,," with no clear policy change in sight , morsi had evidently failed to take control of the situation .
",
7767,0,," general el-sisi , leader of the coup , claimed that they ` could not stay silent and blind to the call of the egyptian masses ' .
",
7768,0,," the intervention was necessary as egypt had become ungovernable .
",
7769,0,," morsi 's inability to tackle the main issues which faced egypt was another issue which caused the large-scale protests leading to his removal .
",
7770,0,," one of the major reasons for egypt 's lotus revolution was the lack of economic reform .
",
7771,0,," rising living costs , unemployment and wage levels were causes of grievance for the majority of egyptians .
",
7772,0,," the egyptian population hoped that , once the corruption of the mubarak regime was replaced by a democratic system , their economic condition would improve .
",
7773,0,," this was not to be the case .
",
7774,0,," the morsi government planned to reduce its fuel subsidies to entitle the country to a $ 4.8 billion loan from the international monetary fund , raising the living costs of the average citizens .
",
7775,0,," in conjunction with the subsidy cuts , the government failed to tackle unemployment .
",
7776,0,," at the time of morsi 's ouster from government there were 3.6 million unemployed , an increase of one million since.
",
7777,0,," analysts linked the lack of jobs to the security of the state claiming that unemployment would lead to greater numbers of rioters and furthering instability .
",
7778,0,," in a poll assessing the egyptians ' attitude toward their government and their future ,% felt they were worse off than five years ago .
",
7779,0,," this dissatisfaction then led to dissent .
",
7780,0,," another major concern of the anti-morsi protestors on whose behalf the egyptian army intervened was the islamist nature of morsi .
",
7781,0,," while many supported the islamic nature of the muslim brotherhood , there were equally many liberals and coptic christians who were afraid of egypt transforming in to an islamic state .
",
7782,0,," mubarak had managed to secure popularity within these groups by exploiting this fear that , should his regime be overthrown , extreme islamists such as the muslim brotherhood would take control and deprive them of their rights .
",
7783,0,," the morsi government 's constitution was thus perceived as a threat to minority and secular rights , and thus a security issue .
",
7784,0,," even if this was not the case , morsi should have done more to calm the population 's fear rather than allowing discord to materialise .
",
7785,1,,"a fundamental point within acemoglu and robinson’s (2013) why nations fail is that the prosperity of a nation relies upon an effective power structure.
",
7786,1,," political institutions need to be democratic, reasonably centralised, accountable, and inclusive, for prosperity to be found and sustained - much of which is not found within african nation-states.
",
7787,1,," good governance is fundamental for the developmental prosperity of nations.
",
7788,1,,"the mo ibrahim prize was first established in 2007, and the prize represents a celebration of excellent african leadership.
",
7789,1,," the prize is awarded to a former head of state, or government, for their positive work in enabling the prosperity of their nation, tackling poverty, and sustaining an equitable path of development.
",
7790,1,," the former head of state or government has to have left office within the last three years, have been democratically elected and completed their term, and shown ‘exceptional’ leadership.
",
7791,1,," the prize has two crucial features: celebrating political governance in africa and identifying role models within the continent.
",
7792,1,," the prize includes $5mn over ten years and then $200,000 per year for life - the largest annual fund.
",
7793,1,," previous winners include president nelson mandela (honorary) and joaquim chassano (2007); president festus mogae (2008), and president pedro pires (2011) (mo ibrahim foundation, 2013).
",
7794,1,," however, with the prize criteria regularly not being fulfilled, since its establishment inthe prize has remained unclaimed foryears - 2009, 2012, and recently 2013.
",
7795,1,," to what extent can the denial of the prize be justified?
",
7796,0,," does it act to incentivise african leaders to follow good governance?
",
7797,0,,"the past few years have seen african governments , and heads of state , reluctant to leave office ; driving political coups ; and leading violent crimes against humanity .
",
7798,0,," mugabe , kabila , and kenyatta are but a few articulating the years of sustained bad governance .
",
7799,0,," the prize is only awarded when credit is due - if leaders have made a significant positive impact this will be recognised and rewarded .
",
7800,0,," the prize is therefore for absolute gains in governance , not relative to other countries .
",
7801,0,," as the prize is not always awarded it avoids the pitfall that distributing a financial prize where no change has been made to political institutions would reinforce a system .
",
7802,0,," the state would continue to function on undemocratic governance , and the reward would become a new example of dead money .
",
7803,0,," instead it encourages improved control over aid and money transferred to african states , it shows that rewards are given based on merit .
",
7804,0,," the mo ibrahim prize therefore encourages the good institutions that are necessary for prosperity , acemoglu and robinson  .
",
7805,0,," previous winners - such as nelson mandela and pedro pires - made significant changes to their nation-states , ending apartheid and promoting social development .
",
7806,0,," the former leaders provided equality and a functioning democracy to their people .
",
7807,0,," such needs to be the aim of leaders today .
",
7808,0,," providing a prize to the highest achievers provides an example .
",
7809,0,," it highlights leaders from even small countries -- such as cape verde 's pires -- that can serve as role models for africa 's leaders .
",
7810,0,," without the prize the most likely role models would simply be those of the biggest states who are highest profile .
",
7811,0,," mo ibrahim  has stated the prize is for `` excellence , it 's not a pension '' .
",
7812,0,," this is why it is not always awarded .
",
7813,0,," the prize is only be awarded when high-standards of good governance are replicated , and maintained , by leaders .
",
7814,0,," focusing on the top of government encourages a top down implementation of good government .
",
7815,0,," when the leader acts others will follow ; a comparatively small amount of money can therefore make a big difference .
",
7816,0,," the prize is helping citizens to be aware of good governance , and bad , occurring within their state .
",
7817,0,," by granting the prize citizens are shown what leaders have done right ; and the publication of the index - the ibrahim index of african governance , iiag , - shows where improvement may be required .
",
7818,0,," the prize is forcing transparency between governments and society .
",
7819,0,," information on how states are doing means citizens can take action , and demand change where change is needed .
",
7820,0,," the prize is calling for african citizens to get the leadership they deserved , desired , and have a right to .
",
7821,0,," by maintaining strict standards on when , and to whom , the reward is provided gives a realistic picture of governance in africa .
",
7822,0,," it showcases the continued need for good governance ; and also does n't give citizens and the international community a false illusion that governance is good in africa when it is not .
",
7823,1,,"eritrea is a small nation state on the coast of the red sea with a history of past struggles.
",
7824,1,," a former colony of italy, its annexation by ethiopia via the united nations general assembly resolutionfollowing the second world war led to a thirty year armed struggle for independence.
",
7825,1,," this movement allied itself with the ethiopian people’s revolutionary democratic front and eventually gained independence once the combined forces overthrew ethiopia’s marxist government in 19912.
",
7826,1,," two years later it was finally recognised as a member of the united nations (un).
",
7827,1,,"despite initially positive relations, eritrean-ethiopian relations soon deteriorated over the ethiopian occupation of badme, which was traditionally eritrean land as declared by the boundaries commision in 20023.
",
7828,1,," ethiopia claimed the land for itself and had occupied the town and other ‘eritrean’ areas.
",
7829,1,," prior to this, the border had not been an issue for the unified forces as it was merely an arbitrary line between the two states.
",
7830,1,," eritrea eventually forced ethiopian troops out of badme, leading to the eritrean-ethiopian war.
",
7831,1,," the 1998-2000 border war failed to completely resolve the issue.
",
7832,1,," the war was symptomatic of decreasing international co-operation between eritrea and the rest of the world.
",
7833,0,," this examines whether eritrea or other actors are responsible for the state’s isolation.1) united nations general assembly, ‘resolution(v) eritrea’december 19502) cousin,t. ‘eritrean and ethiopian civil war’, november 19973) lauterpacht,e. ‘sixteenth report on the work of the commission’february 2005eritrea was responsible for instigating the war against ethiopia , making it liable for its increased isolation .
",
7834,0,," eritrea was officially recognised by an international claims commission as the initiator of the war1 .
",
7835,0,," the state invaded the region of badme after a long diplomatic dispute over the border issue as they believed the territory was rightfully theirs2 .
",
7836,0,," they removed the ethiopian presence from the state , compromising territorial integrity and incurred a reaction from ethiopia .
",
7837,0,," this marked eritrea as the aggressor .
",
7838,0,," an aggressor in a war can not be seen as a ` just ' actor and has therefore contributed to its own seclusion by acting in such a manner .
",
7839,0,," 1 , bbc , ` eritrea broke law in border war ' ,december2 , briggs , p. ` ethiopia ' pg .30 accusations have been made against eritrea claiming that they have supported terrorist groups , particularly those operating in neighbouring countries .
",
7840,0,," eritrea has been accused of supporting al-shabaab , an al-qaeda affiliated terrorist group in somalia who also operate in kenya , as well as several other secessionist groups .
",
7841,0,," training camps have reportedly been established within eritrea , several of which were attacked by ethiopia in.
",
7842,0,," the attempts to destabilise east africa have naturally led to international condemnation , especially from the usa whose `` war on terror '' was contradicted by eritrea 's action2 .
",
7843,0,," this would suggest that eritrea 's own actions are responsible for their isolation .
",
7844,0,," 1 , smith , d. ` ethiopian raid on eritrean bases raises fears of renewed conflict ' ,march2 , bbc , ` us sanctions on eritrea spy chief negash over al-shabab ' ,julyeritrean isolation has been exacerbated by their poor human rights record .
",
7845,0,," claims were presented to the un of ` extrajudicial killings , enforced disappearances , extended incommunicado detention , torture , indefinite national service , and lack of freedom of expression , assembly , religious belief and movement '.
",
7846,0,," eritrea 's president , isaias afewerki , has been accused of using the threat of invasion as a justification for the highly militarised and brutal nature of his country2 .
",
7847,0,," this has attracted international criticism , with a joint statement fromcountries condemning eritrea 's infringement of human rights3 .
",
7848,0,," 1 , the guardian , ` eritrea 's human rights record comes under fire at united nations ' ,october2 , blair , d. ` eritrea : the african north korea which thousands will risk anything to escape 'october3 , joint statement ofcountries , ` human rights situation in eritrea ' , human rights council ,marchwhilst president afewerki was fighting for eritrean independence he became a proponent of the self-reliant state , which could sustain its own population with no external assistance .
",
7849,0,," since independence the president has rejected foreign aid to the country through claims that aid is a method of enslavement to international donors1 .
",
7850,0,," numerous offers of assistance , including the free food distributions of the world food programme , have been rejected in favour of the domestic market2 .
",
7851,0,," afewerki claims that as aid decreases , farmers will work harder to ensure that food demand is met .
",
7852,0,," the lack of donors and trading partners has served to weaken eritrea 's ties of the outside world , making the state responsible for its own isolation .
",
7853,0,," 1 , bbc , ` self reliance could cost eritrea dear ' ,july2 , saunders , e. ` eritrea aspires to be self-reliant , rejecting foreign aid ' , los angeles times ,october
",
7854,1,,"africa has been plagued by conflict in the second half of the 20th century and the start of the 21st.
",
7855,1,," 65% of states in sub-saharan africa have experienced an armed conflict since independence with the number of conflicts rising from only one into a height of eighteen inbefore falling back to single figures.
",
7856,1,," this may be exaggerated as the data set counts conflicts as where there werebattle deaths in a year – a very low threshold.
",
7857,1,," but while some of these conflicts may have been very small, africa has also had its share of the most horrific conflicts since the second world war, most notably the congolese civil war which up tohad caused an estimated 3.5million deaths, and the rwandan genocide (not always considered a conflict) that may well have killed up to 800,000 people.
",
7858,1,,"despite (or perhaps because of) this history, the 50th anniversary solemn declaration by the african union (au) indeclared “we pledge not to bequeath the burden of conflicts to the next generation of africans and undertake to end all wars in africa by 2020”.
",
7859,1,," ending all wars is a high minded principle and a desire to do so is regularly espoused by politicians but is it actually achievable in africa – and by the ambitious date of 2020?
",
7860,0,," the solemn declaration did not just highlight the goal but also that it would be achieved through three techniques : by, addressing the causes of conflicts -- economic and social disparities , strengthening judicial systems to ensure accountability , and reaffirming collective responsibility  preventing emerging sources of conflict such as piracy getting a foothold , and, engaging in conflict prevention .
",
7861,0,," africa has been building the african peace and security architecture to address these causes of conflict .
",
7862,0,," it has created the peace and security council that facilitates the au 's response to crises ; it can engage in actions from humanitarian assistance to military intervention if there are particularly grave circumstances such as genocide .
",
7863,0,," when it does authorise action , this action is coordinated by the au commission .
",
7864,0,," when it comes to peaceful resolution of conflict , the au has a ` panel of the wise ' made up of former presidents and others with lots of influence and moral authority who use preventative diplomacy to try to resolve conflicts .
",
7865,0,," conflict in africa is slowly being ended .
",
7866,0,," inthere wereconflicts in africa ; bythis had been halved to.
",
7867,0,," but a decline in the number of conflicts is not the only positive trend in african conflicts : there has also been a decline in the size of wars .
",
7868,0,," they have changed from wars between two organised armies to being small scale insurgencies .
",
7869,0,," inthe conflicts were on average causing more than 20,000 battle deaths per year , but byonly around 1,000 .
",
7870,0,," even the number of incidents of genocide and mass killing has been going down fromin the 1980s to five in the 2000s .
",
7871,0,," ending war might therefore be considered to be ambitious but it is not against the trend and not inconceivable .
",
7872,0,," the african union has been taking a much more active stance in preventing and resolving conflict .
",
7873,0,," sinceresponsibility for peace in africa has been with the peace and security council .
",
7874,0,," this body has authorised au interventions in somalia , sudan , burundi , and the central african republic .
",
7875,0,," the african union is not the only organisation engaged in peacekeeping ; the economic community of west african states , ecowas , has also been actively engaged in peacekeeping , having been deployed in numerous conflicts since the 1990s , most recently in mali where they took part alongside french forces in defeating an islamist insurgency .
",
7876,0,," the au is also boosting its collective capacity to respond to crises creating the african standby force made up of five regional brigades ofsoldiers .
",
7877,0,," this force , when complete , will enable rapid deployment anywhere in africa so helping to prevent crises becoming full scale wars .
",
7878,0,," what is war ?
",
7879,0,," the au 's declaration does not define it .
",
7880,0,," ending all conflict is ambitious , ending only inter state war in africa on the other hand is not .
",
7881,0,," the vast majority of conflicts in africa have been internal .
",
7882,0,," the only true inter state conflicts have been the wars between israel and egypt , the eritrean-ethiopian war , the uganda-tunisia war , and the second congo war .
",
7883,0,," none of these are ongoing .
",
7884,0,," the only conflicts that might count as inter-state that might be considered ongoing are the situation in western sahara and border clashes between the sudans .
",
7885,0,," western sahara might be considered to be frozen with very few deaths as a result of it and the sudan conflict is in large part a result of the border being new .
",
7886,1,,"france sentsoldiers, a rapid increase from an initial 550, backed by helicopter gunships and fighter jets to the west african country of mali.
",
7887,1,," the troops weee being sent both to secure the capital, bamako, and to the front lines in a fight against islamists who have overrun azawad, the northern half of mali.
",
7888,1,,"the end of the conflict in libya inwith the overthrow of muammar gaddafi both meant a large number of militants who had been fighting for the libyan dictator fleeing south and a large influx of weaponry into north africa.
",
7889,1,," some of this weaponry found its way to the tuareg tribes of northern mali some of whom under the banner of national movement for azawad have fought for the establishment of a tuareg state first upon independence inand more recently in the early 1990s.
",
7890,1,," these weapons provided the opportunity for a renewed bid by a successor organisation the national movement for the liberation of azawad (mnla).
",
